,name1,name2
1061,RETN,CCL5
1062,ALPP,ASMTL
1063,ALPP,JAK1
1064,CXCR1,CXCR2
1065,CXCR1,CXCL5
1066,CXCR1,CXCL12
1067,CXCR1,CCL17
1068,CXCR1,CXCR6
1069,CXCR1,CCL11
1070,CXCR1,CCL5
1071,CXCR1,CXCL16
1072,CXCR1,CCL22
1073,CXCR1,ITGAM
1074,GLB1,IL6
1075,GLB1,IRF3
1076,GLB1,KPNA1
1077,GLB1,HSPA4
1078,GLB1,CXCL5
1079,GLB1,CXCL8
1080,GLB1,PTPN11
1081,GLB1,RAC3
1082,GLB1,RTKN
1083,GLB1,RHO
1084,GLB1,PTGS2
1085,GLB1,JUND
1086,GLB1,SI
1087,GLB1,ACTB
1088,GLB1,RPL4
1089,GLB1,IL1B
1090,GLB1,IL10
1091,GLB1,KLK3
1092,GLB1,IFNG
1093,GLB1,IL2
1094,GLB1,ALB
1095,GLB1,INS
1096,GLB1,INSR
1097,GLB1,GUSB
1098,GK,SDC1
1099,GK,IL17A
1100,GK,IL1B
1101,GK,IFNG
1102,GK,ITGAM
1103,GK,PTPRC
1104,GK,ITGAX
1105,GK,ALB
1106,GK,ITGAE
1107,GK,SELL
1108,GK,SETMAR
1109,GK,FAM210B
1110,GK,IFNAR1
1111,GK,KLRG1
1112,GK,IL7R
1113,GK,HK1
1114,GK,CXCL10
1115,GK,ITGA2
1116,GK,SPATA2
1117,GK,IL4
1118,GK,IL5
1119,GK,IL2
1120,GK,FOXP3
1121,GK,IL2RA
1122,GK,FCGR2C
1123,GK,ITGA4
1124,GK,DYM
1125,GK,JCHAIN
1126,GK,IRF7
1127,GK,HLA-DRB1
1128,GK,ITGAL
1129,GK,GZMB
1130,SPP1,CLU
1131,SPP1,MMP9
1132,SPP1,CST3
1133,SPP1,PLG
1134,SPP1,JUND
1135,SPP1,IL1B
1136,SPP1,CXCL8
1137,SPP1,IL6
1138,SPP1,EGF
1139,SPP1,ACE2
1140,SPP1,TF
1141,SPP1,EPO
1142,SPP1,NRSN1
1143,SPP1,GIP
1144,SPP1,CASP8
1145,SPP1,CTSD
1146,SPP1,TMPRSS15
1147,SPP1,CASP3
1148,SPP1,TNF
1149,SPP1,THBD
1150,SPP1,SETD2
1151,SPP1,CD8A
1152,SPP1,NFKB1
1153,SPP1,OSTC
1154,SPP1,TNFSF11
1155,SPP1,MYD88
1156,SPP1,CD1C
1157,SPP1,ACTB
1158,SPP1,GTF2B
1159,SPP1,HGF
1160,SPP1,KDR
1161,SPP1,IFNG
1162,SPP1,IL17A
1163,SPP1,S100B
1164,SPP1,IL2
1165,SPP1,AKT1
1166,SPP1,GDNF
1167,SPP1,JUN
1168,SPP1,TLR7
1169,SPP1,TLR5
1170,SPP1,TLR2
1171,SPP1,TNFSF10
1172,SPP1,FN1
1173,SPP1,F2
1174,SPP1,MMP7
1175,SPP1,CD44
1176,SPP1,VWF
1177,SPP1,F3
1178,SPP1,PRH2
1179,SPP1,ADAMTS13
1180,SPP1,SESN2
1181,SPP1,CREB1
1182,SPP1,CCND1
1183,SPP1,SRGN
1184,SPP1,SELL
1185,SPP1,PDE3A
1186,SPP1,ATF5
1187,SPP1,EIF2AK2
1188,SPP1,KAT2A
1189,SPP1,TLR3
1190,SPP1,TLR9
1191,SPP1,STAT1
1192,SPP1,CASP4
1193,SPP1,CASP7
1194,SPP1,PML
1195,SPP1,HERPUD1
1196,SPP1,SHISA5
1197,SPP1,ITGAE
1198,SPP1,TNFSF8
1199,SPP1,CCL2
1200,SPP1,GDF15
1201,SPP1,CSF1R
1202,SPP1,NAMPT
1203,SPP1,MMP3
1204,SPP1,CXCL5
1205,SPP1,TIMP1
1206,SPP1,MMP12
1207,SPP1,ALB
1208,SPP1,PRDX1
1209,SPP1,NR2E3
1210,SPP1,CD70
1211,SPP1,TNC
1212,SPP1,MMP2
1213,SPP1,ITGB3
1214,SPP1,OMD
1215,SPP1,VTN
1216,SPP1,HAVCR2
1217,SPP1,ELANE
1218,SPP1,IL18
1219,SPP1,CXCL10
1220,AQP11,AQP12A
1221,GSS,ACHE
1222,TRIB3,AKT1
1223,TRIB3,ZRSR2
1224,TRIB3,TUBB1
1225,TRIB3,ATF3
1226,TRIB3,ATF4
1227,TP53,ENDOV
1228,TP53,IRF3
1229,TP53,PIN1
1230,TP53,RAB6A
1231,TP53,DAXX
1232,TP53,SIRT2
1233,TP53,SIRT1
1234,TP53,SIRT3
1235,TP53,SMDT1
1236,TP53,SIRT7
1237,TP53,SIRT5
1238,TP53,DDX3X
1239,TP53,SIDT1
1240,TP53,GTF2H1
1241,TP53,CYCS
1242,TP53,IL4
1243,TP53,FKBP8
1244,TP53,CSF2
1245,TP53,DDIT3
1246,TP53,JUN
1247,TP53,ELAVL1
1248,TP53,USP10
1249,TP53,OGFOD1
1250,TP53,PRKAB1
1251,TP53,POLE3
1252,TP53,AKT1
1253,TP53,ULK1
1254,TP53,MTOR
1255,TP53,RICTOR
1256,TP53,MAPKAP1
1257,TP53,SGK1
1258,TP53,SMR3A
1259,TP53,RNF19A
1260,TP53,PTPN11
1261,TP53,HMOX1
1262,TP53,P4HB
1263,TP53,UPF1
1264,TP53,NFKB1
1265,TP53,HPSE
1266,TP53,USP42
1267,TP53,H4C14
1268,TP53,EIF4E
1269,TP53,ADAR
1270,TP53,ANPEP
1271,TP53,SAMHD1
1272,TP53,IFI27
1273,TP53,NPM1
1274,TP53,RAN
1275,TP53,FOXO3
1276,TP53,BIRC5
1277,TP53,CTNNB1
1278,TP53,RB1
1279,TP53,IL6
1280,TP53,IL1B
1281,TP53,GSK3B
1282,TP53,UBE2B
1283,TP53,FADD
1284,TP53,AIFM1
1285,TP53,RIPK3
1286,TP53,FBL
1287,TP53,NCL
1288,TP53,XPO1
1289,TP53,TYRP1
1290,TP53,TYR
1291,TP53,IRF1
1292,TP53,PRDX6
1293,TP53,GLUL
1294,TP53,FN1
1295,TP53,GFAP
1296,TP53,PTEN
1297,TP53,ADK
1298,TP53,HMGB1
1299,TP53,NFE2L2
1300,TP53,EZH2
1301,TP53,DCAF1
1302,TP53,PRC1
1303,TP53,TCHP
1304,TP53,EIF2A
1305,TP53,PLG
1306,TP53,MXD3
1307,TP53,FAIM
1308,TP53,KLRC3
1309,TP53,RUNX3
1310,TP53,AP4M1
1311,TP53,SV2A
1312,TP53,HSPB2
1313,TP53,ACTA2
1314,TP53,HNF4G
1315,TP53,AGT
1316,TP53,SESN1
1317,TP53,JUND
1318,TP53,IL10
1319,TP53,IFNG
1320,TP53,TRAF2
1321,TP53,ERN1
1322,TP53,ATF4
1323,TP53,IRS1
1324,TP53,HRK
1325,TP53,VOPP1
1326,TP53,EGFR
1327,TP53,CTCFL
1328,TP53,CXCL8
1329,TP53,NFE2
1330,TP53,GABPA
1331,TP53,SKP2
1332,TP53,PRDX1
1333,TP53,VAC14
1334,TP53,DDX58
1335,TP53,CBLL2
1336,TP53,RANGAP1
1337,TP53,RAE1
1338,TP53,NUP153
1339,TP53,RANBP2
1340,TP53,CPSF6
1341,TP53,NXT1
1342,TP53,IPO7
1343,TP53,NXF1
1344,TP53,KPNA1
1345,TP53,DYNC1H1
1346,TP53,NUP62
1347,TP53,GPT
1348,TP53,CCL5
1349,TP53,CDCA8
1350,TP53,INCENP
1351,TP53,CHMP4C
1352,TP53,APOE
1353,TP53,ZC3H13
1354,TP53,SFPQ
1355,TP53,NONO
1356,TP53,PSPC1
1357,TP53,RPL13
1358,TP53,NR0B2
1359,TP53,EIF3A
1360,TP53,RPS27A
1361,TP53,PLA2G4A
1362,TP53,PML
1363,TP53,CUL5
1364,TP53,DDO
1365,TP53,TRIM33
1366,TP53,AKT3
1367,TP53,APAF1
1368,TP53,ISG15
1369,TP53,IFIT1
1370,TP53,IRF7
1371,TP53,IFIT3
1372,TP53,OAS2
1373,TP53,EPAS1
1374,TP53,IRF9
1375,TP53,IFIT2
1376,TP53,OASL
1377,TP53,HIF1A
1378,TP53,ARHGEF7
1379,TP53,RELB
1380,TP53,GTF2H4
1381,TP53,RELA
1382,TP53,REL
1383,TP53,EEA1
1384,TP53,CREB1
1385,TP53,RBSN
1386,TP53,FUBP1
1387,TP53,TAB1
1388,TP53,GADD45A
1389,TP53,CNBP
1390,TP53,P2RX3
1391,TP53,ESR1
1392,TP53,ACTB
1393,TP53,HBB
1394,TP53,PRKDC
1395,TP53,ATF7
1396,TP53,ANXA1
1397,TP53,CCL2
1398,TP53,PSMD5
1399,TP53,IFITM1
1400,TP53,IFITM2
1401,TP53,IFITM3
1402,TP53,IFITM5
1403,TP53,IFITM10
1404,TP53,IRF5
1405,TP53,EIF2AK2
1406,TP53,GBP1
1407,TP53,IGFBP2
1408,TP53,PIK3CG
1409,TP53,HDAC9
1410,TP53,RETREG1
1411,TP53,KAT2B
1412,TP53,KAT2A
1413,TP53,HDAC1
1414,TP53,HDAC6
1415,TP53,JAK2
1416,TP53,SOCS3
1417,TP53,RIPK2
1418,TP53,SPHK2
1419,TP53,NKRF
1420,TP53,TSC2
1421,TP53,IL18
1422,TP53,ATG3
1423,TP53,ATG5
1424,TP53,XAF1
1425,TP53,XIAP
1426,TP53,IGF1R
1427,TP53,RPL4
1428,TP53,GLB1
1429,TP53,RNASE1
1430,TP53,IL3
1431,TP53,ARHGAP24
1432,TP53,NOTCH1
1433,TP53,TP73
1434,TP53,MAGT1
1435,TP53,INS
1436,TP53,ZBTB22
1437,TP53,NOS2
1438,TP53,DDX56
1439,TP53,SLC11A2
1440,TP53,SLC11A1
1441,TP53,PAX3
1442,TP53,ETS1
1443,TP53,E2F1
1444,TP53,RPE65
1445,TP53,IL6R
1446,TP53,UBA1
1447,TP53,UBE3A
1448,TP53,EIF4G1
1449,TP53,TICAM1
1450,TP53,TRIM14
1451,TP53,NT5M
1452,TP53,EIF5B
1453,TP53,IKBKG
1454,TP53,STING1
1455,TP53,SFRP1
1456,TP53,FOXG1
1457,TP53,IFIH1
1458,TP53,POU2F1
1459,TP53,NEDD8
1460,TP53,IKBKB
1461,TP53,NR2C2
1462,TP53,DNM1L
1463,TP53,PINK1
1464,TP53,IL13
1465,TP53,TYROBP
1466,TP53,IL2
1467,TP53,TXN
1468,TP53,P2RX7
1469,TP53,CBLL1
1470,TP53,CUL4A
1471,TP53,COL18A1
1472,TP53,RAD51
1473,TP53,DDX5
1474,TP53,FGA
1475,TP53,ABL1
1476,TP53,HSPA4
1477,TP53,KEAP1
1478,TP53,PIK3CA
1479,TP53,PRH2
1480,TP53,EEF2
1481,TP53,CXCR2
1482,TP53,CXCR4
1483,TP53,BIRC2
1484,TP53,BIRC3
1485,TP53,CLSPN
1486,TP53,METAP2
1487,TP53,SERPINC1
1488,TP53,IL2RA
1489,TP53,SPATA2
1490,TP53,EGR1
1491,TP53,GNRHR
1492,TP53,MX1
1493,TP53,CYP1B1
1494,TP53,PTGS2
1495,TP53,PARP1
1496,TP53,HNRNPF
1497,TP53,HNRNPU
1498,TP53,HNRNPDL
1499,TP53,USP7
1500,TP53,KIR2DL3
1501,TP53,REG1A
1502,TP53,PTBP1
1503,TP53,ALB
1504,TP53,FABP5
1505,TP53,HBA1
1506,TP53,TOLLIP
1507,TP53,MYC
1508,TP53,H2AX
1509,TP53,HBA2
1510,TP53,PEG10
1511,TP53,FOS
1512,TP53,OGT
1513,TP53,ICAM1
1514,TP53,DMPK
1515,TP53,HBG2
1516,TP53,RPL11
1517,TP53,MBOAT2
1518,TP53,USE1
1519,TP53,PLAAT4
1520,TP53,CYBB
1521,TP53,ILK
1522,TP53,PMEL
1523,TP53,CDK20
1524,TP53,GTF2H2
1525,TP53,OAS3
1526,TP53,ICA1
1527,TP53,AKR1C3
1528,TP53,ZNF398
1529,TP53,OAS1
1530,TP53,IFNL1
1531,TP53,COPS5
1532,TP53,IFNAR2
1533,TP53,SETD2
1534,TP53,SCYL1
1535,TP53,PDLIM7
1536,TP53,TMPRSS6
1537,TP53,FCGR1A
1538,TP53,FGFR1
1539,TP53,TP63
1540,TP53,CXCL14
1541,TP53,CXCL11
1542,TP53,SERPINA3
1543,TP53,RSAD2
1544,TP53,CMPK2
1545,TP53,IFNB1
1546,TP53,CXCL10
1547,TP53,PRDX3
1548,TP53,ATOX1
1549,TP53,RAF1
1550,TP53,IL17A
1551,TP53,ATF6
1552,TNFRSF4,MXRA8
1553,TNFRSF4,PTPRK
1554,TNFRSF4,NT5E
1555,TNFRSF4,TNFRSF9
1556,TNFRSF4,GZMB
1557,TNFRSF4,IRF4
1558,TNFRSF4,IL2
1559,TNFRSF4,NOTCH2
1560,TNFRSF4,EOMES
1561,TNFRSF4,RUNX3
1562,TNFRSF4,ZBTB7B
1563,TNFRSF4,TNFSF4
1564,TNFRSF4,IL15
1565,TNFRSF4,IL7
1566,TNFRSF4,IL21
1567,TNFRSF4,IL4
1568,TNFRSF4,IL2RA
1569,TNFRSF4,CCL4
1570,TNFRSF4,FOXO1
1571,TNFRSF4,PRF1
1572,TNFRSF4,CTLA4
1573,TNFRSF4,PDCD1
1574,TNFRSF4,HAVCR2
1575,TNFRSF4,CCL3
1576,TNFRSF4,IL10
1577,TNFRSF4,IFNG
1578,TNFRSF4,IL7R
1579,TNFRSF4,IRF8
1580,TNFRSF4,SPATA2
1581,BCL2L2,MYC
1582,BCL2L2,CREB1
1583,BCL2L2,AKT1
1584,BCL2L2,RELA
1585,BCL2L2,CASP3
1586,BCL2L2,CYCS
1587,BCL2L2,CASP7
1588,BCL2L2,H2AX
1589,BCL2L2,RAD17
1590,BCL2L2,TP53BP1
1591,BCL2L2,PRKDC
1592,BCL2L2,TNFRSF10B
1593,BCL2L2,PCNA
1594,BCL2L2,DDB2
1595,BCL2L2,RNPS1
1596,BCL2L2,SRSF1
1597,BCL2L2,MCL1
1598,BCL2L2,BOK
1599,BCL2L2,DDX58
1600,DCAF1,EZH2
1601,DCAF1,PRC1
1602,DCAF1,PTGFR
1603,DCAF1,DCAF4
1604,DCAF1,DDB1
1605,MRTFA,ZNF445
1606,MRTFA,URM1
1607,MAGT1,EMC1
1608,MAGT1,EMC2
1609,MAGT1,SHBG
1610,MAGT1,KRTCAP2
1611,SETD2,HIF1A
1612,SETD2,SAP18
1613,SETD2,HMGN2
1614,SETD2,SIN3A
1615,SETD2,HDAC1
1616,SETD2,PIK3CG
1617,SETD2,AKT1
1618,SETD2,IRF3
1619,SETD2,CXCL12
1620,SETD2,ENO1
1621,SETD2,HK2
1622,SETD2,HK1
1623,SETD2,ACTB
1624,SETD2,IL6
1625,SETD2,CCL2
1626,SETD2,DDX58
1627,SETD2,PTGS2
1628,WAS,IL6
1629,WAS,AKT1
1630,WAS,CXCL12
1631,WAS,ANGPTL2
1632,WAS,P4HB
1633,WAS,HNRNPK
1634,WAS,DNASE1L1
1635,WAS,SELE
1636,WAS,GPI
1637,COX11,NDUFB11
1638,COX11,NDUFS4
1639,COX11,COX5A
1640,COX11,NDUFA1
1641,COX11,COX6A1
1642,COX11,NDUFB4
1643,COX11,RPA3
1644,COX11,COX7C
1645,COX11,COX6B1
1646,ADAMTS7,IFITM1
1647,ADAMTS7,PARP1
1648,COIL,PTPN11
1649,COIL,HPSE
1650,COIL,USP6
1651,COIL,RBPMS
1652,COIL,CBLL1
1653,COIL,UBE2I
1654,COIL,CLEC4A
1655,COIL,CLEC4C
1656,COIL,PCP4
1657,COIL,ATXN7L3
1658,COIL,CLEC7A
1659,COIL,NUMBL
1660,NFS1,SHMT2
1661,CPM,HBB
1662,CPM,GNAS
1663,CPM,KNG1
1664,CPM,KLKB1
1665,CPM,CREB1
1666,CPM,PSAP
1667,SLC16A7,HCAR1
1668,DPP4,REN
1669,DPP4,F10
1670,DPP4,GCM1
1671,DPP4,GLB1
1672,DPP4,IL6
1673,DPP4,IRF3
1674,DPP4,ACE2
1675,DPP4,FURIN
1676,DPP4,ERV3-1
1677,DPP4,CXCL12
1678,DPP4,IL13
1679,DPP4,IL5
1680,DPP4,GSK3B
1681,DPP4,GABPA
1682,DPP4,AKT1
1683,DPP4,SYVN1
1684,DPP4,RET
1685,DPP4,HSPA4
1686,DPP4,HBB
1687,DPP4,ITIH4
1688,DPP4,HSPA5
1689,DPP4,SH3BP2
1690,DPP4,ADAM10
1691,DPP4,RAN
1692,DPP4,AQP1
1693,DPP4,IL22
1694,DPP4,IL22RA2
1695,DPP4,IFIT1
1696,DPP4,PTGS2
1697,DPP4,AR
1698,DPP4,IL18
1699,DPP4,KLRB1
1700,DPP4,IL17A
1701,DPP4,IFNG
1702,MMP9,CLU
1703,MMP9,CST3
1704,MMP9,PLG
1705,MMP9,TNF
1706,MMP9,TIMP2
1707,MMP9,TIMP1
1708,MMP9,P4HB
1709,MMP9,TNFRSF9
1710,MMP9,HAVCR2
1711,MMP9,CD44
1712,MMP9,IL17A
1713,MMP9,IL15
1714,MMP9,IL6
1715,MMP9,CCL20
1716,MMP9,CXCL8
1717,MMP9,VCAM1
1718,MMP9,CD209
1719,MMP9,CD1A
1720,MMP9,TLR3
1721,MMP9,PECAM1
1722,MMP9,SELE
1723,MMP9,PLAU
1724,MMP9,HPSE
1725,MMP9,CTSL
1726,MMP9,SDC1
1727,MMP9,DUSP1
1728,MMP9,FN1
1729,MMP9,CD68
1730,MMP9,IL10
1731,MMP9,HMGB1
1732,MMP9,NFKB1
1733,MMP9,NME1
1734,MMP9,CDH1
1735,MMP9,ICAM1
1736,MMP9,CXCL11
1737,MMP9,CXCL10
1738,MMP9,CCL5
1739,MMP9,ITIH4
1740,MMP9,CLDN2
1741,MMP9,CLDN5
1742,MMP9,CCL2
1743,MMP9,MBTPS1
1744,MMP9,TJP1
1745,MMP9,CDH2
1746,MMP9,TJP3
1747,MMP9,CTNNB1
1748,MMP9,TJP2
1749,MMP9,IL4
1750,MMP9,CD14
1751,MMP9,CSF2
1752,MMP9,CTNNA1
1753,MMP9,CDH5
1754,MMP9,CLEC11A
1755,MMP9,HGF
1756,MMP9,KDR
1757,MMP9,IL6R
1758,MMP9,IL1A
1759,MMP9,IL17D
1760,MMP9,CX3CL1
1761,MMP9,IL21
1762,MMP9,IL37
1763,MMP9,CCL22
1764,MMP9,CXCR2
1765,MMP9,CD74
1766,MMP9,CMA1
1767,MMP9,MARVELD1
1768,MMP9,IFNG
1769,MMP9,IFNAR1
1770,MMP9,VEGFA
1771,MMP9,RPS3A
1772,MMP9,DDO
1773,MMP9,TP53
1774,MMP9,ADAM10
1775,MMP9,ADAM17
1776,MMP9,ENG
1777,MMP9,PIK3CG
1778,MMP9,AKT1
1779,MMP9,HSP90AA1
1780,MMP9,HSPA4
1781,MMP9,PTPN11
1782,MMP9,ACTB
1783,MMP9,RSAD2
1784,MMP9,CXCR4
1785,MMP9,IL1B
1786,MMP9,PIEZO1
1787,MMP9,RNF19A
1788,MMP9,NPY4R
1789,MMP9,CLDN7
1790,MMP9,PSMD5
1791,MMP9,PSMD4
1792,MMP9,NOS2
1793,MMP9,HBEGF
1794,MMP9,POTEF
1795,MMP9,TAT
1796,MMP9,TLR4
1797,MMP9,TREM1
1798,MMP9,RIPK2
1799,MMP9,MPO
1800,MMP9,ELANE
1801,MMP9,IL33
1802,MMP9,THBD
1803,MMP9,JUN
1804,MMP9,EGF
1805,MMP9,IL9
1806,MMP9,CCL4
1807,MMP9,CCL11
1808,MMP9,IL18BP
1809,MMP9,CXCL12
1810,MMP9,SELP
1811,MMP9,PDGFC
1812,MMP9,CD40LG
1813,MMP9,FGF2
1814,MMP9,ANGPT2
1815,MMP9,TMPRSS15
1816,MMP9,FURIN
1817,MMP9,MMP25
1818,MMP9,NOS3
1819,MMP9,ARG1
1820,MMP9,ANG
1821,MMP9,VCAN
1822,MMP9,TNFSF8
1823,MMP9,GDF15
1824,MMP9,PNKP
1825,MMP9,GSK3B
1826,MMP9,RB1
1827,MMP9,RPS27A
1828,MMP9,GRK2
1829,MMP9,RHOA
1830,MMP9,IFITM1
1831,MMP9,CEBPB
1832,MMP9,IRF1
1833,MMP9,IRF7
1834,MMP9,DAXX
1835,MMP9,DDIT3
1836,MMP9,HMOX1
1837,MMP9,CD70
1838,MMP9,CXCL5
1839,MMP9,SERPINC1
1840,MMP9,IL2RA
1841,MMP9,IL2
1842,MMP9,CD274
1843,MMP9,DDX58
1844,MMP9,SPATA2
1845,MMP9,EGR1
1846,MMP9,GNRHR
1847,MMP9,SDC4
1848,MMP9,SDC2
1849,MMP9,PLA2G4A
1850,MMP9,F10
1851,MMP9,NCAM1
1852,MMP9,FCGR3B
1853,MMP9,GAPDH
1854,MMP9,IL18
1855,MMP9,CD8A
1856,MMP9,IRF3
1857,MMP9,ACAN
1858,MMP9,TNFSF11
1859,MMP9,IL13
1860,MMP9,PTGS2
1861,MMP9,IGFBP1
1862,MMP9,RTN4IP1
1863,RUNX1,ALOX12
1864,TAF1C,EIF4G1
1865,TAF1C,TAB3
1866,TAF1C,TNF
1867,TAF1C,CSTF2
1868,TAF1C,IFIT2
1869,TAF1C,PINX1
1870,TAF1C,IFIT1
1871,TAF1C,TAB1
1872,CCL22,ITGB1
1873,CCL22,CXCL10
1874,CCL22,CXCL13
1875,CCL22,CCL24
1876,CCL22,CCL5
1877,CCL22,CCL4
1878,CCL22,CCL3
1879,CCL22,CX3CL1
1880,CCL22,CXCL12
1881,CCL22,CXCR6
1882,CCL22,CXCL16
1883,CCL22,CCL8
1884,CCL22,ANXA6
1885,CCL22,CCL7
1886,CCL22,ARHGEF2
1887,CCL22,TLR6
1888,CCL22,CXCL11
1889,CCL22,KDR
1890,CCL22,IVL
1891,RPS6,IMPA1
1892,RPS6,AKT1
1893,RPS6,RPS6KB1
1894,TMOD1,IL18
1895,TMOD1,IL18RAP
1896,TMOD1,ADIPOQ
1897,TMOD1,CDADC1
1898,TMOD1,SESN3
1899,TMOD1,DMTN
1900,TMOD1,STRADB
1901,TMOD1,KCNJ15
1902,IL33,IL18
1903,IL33,IL6
1904,IL33,IL1B
1905,IL33,NLRP3
1906,IL33,IL13
1907,IL33,IL4
1908,IL33,IFNG
1909,IL33,IL5
1910,IL33,IL2
1911,IL33,IL17A
1912,IL33,IL15
1913,IL33,IL10
1914,IL33,CXCL10
1915,IL33,CXCL13
1916,IL33,CCL2
1917,IL33,IL16
1918,IL33,CCL11
1919,IL33,CCL22
1920,IL33,CCL24
1921,IL33,FOXP3
1922,IL33,AREG
1923,IL33,JUND
1924,IL33,IL1RL1
1925,IL33,CXCL8
1926,IL33,IL7
1927,IL33,CXCL11
1928,IL33,IL3
1929,IL33,SHC1
1930,IL33,AP2A1
1931,IL33,AP2A2
1932,IL33,AP2S1
1933,IL33,IGF1R
1934,IL33,JUN
1935,IL33,AP2B1
1936,IL33,SDC2
1937,IL33,AP2M1
1938,IL33,INS
1939,IL33,CCL5
1940,IL33,CXCR2
1941,IL33,CXCL6
1942,IL33,CCL20
1943,IL33,CCL17
1944,IL33,CCL4
1945,IL33,CCL3
1946,IL33,CXCL5
1947,IL33,IRAK1
1948,IL33,AKT1
1949,IL33,ICAM1
1950,IL33,IL1R2
1951,IL33,SELE
1952,IL33,SELP
1953,IL33,SELL
1954,IL33,IL9
1955,IL33,IL18BP
1956,IL33,ANXA6
1957,IL33,IL12B
1958,IL33,CXCL12
1959,IL33,CX3CL1
1960,IL33,IL1RAP
1961,BCL6,CXCR5
1962,BCL6,STAT1
1963,BCL6,DDX58
1964,BCL6,MAVS
1965,BCL6,RPL17
1966,BCL6,IL17D
1967,BCL6,IFIH1
1968,BCL6,IL21
1969,BCL6,CD86
1970,BCL6,CD19
1971,BCL6,CD83
1972,BCL6,IL6
1973,BCL6,PRDM1
1974,BCL6,IFNAR1
1975,BCL6,CD14
1976,BCL6,IL37
1977,BCL6,AICDA
1978,BCL6,CD40LG
1979,BCL6,IL2
1980,BCL6,IL10
1981,BCL6,TNF
1982,BCL6,IFNG
1983,BCL6,CD69
1984,BCL6,PTPRC
1985,BCL6,MKI67
1986,BCL6,CD40
1987,BCL6,SLAMF1
1988,BCL6,FAS
1989,BCL6,CXCR4
1990,BCL6,IRF4
1991,BCL6,MYC
1992,BCL6,CD38
1993,BCL6,ADA
1994,BCL6,TLR9
1995,BCL6,TLR4
1996,BCL6,TLR7
1997,BCL6,TLR6
1998,BCL6,TLR8
1999,BCL6,CSF2
2000,BCL6,IL6R
2001,BCL6,ICOS
2002,BCL6,MME
2003,BCL6,CD5
2004,BCL6,PECAM1
2005,BCL6,MS4A1
2006,BCL6,CCND1
2007,BCL6,CD8A
2008,BCL6,CDSN
2009,BCL6,ALB
2010,BCL6,KLRB1
2011,BCL6,CD1D
2012,BCL6,ITGAX
2013,BCL6,THY1
2014,BCL6,MATK
2015,BCL6,IRGM
2016,BCL6,BMF
2017,BCL6,GK
2018,BCL6,PIK3CG
2019,BCL6,CASP8
2020,BCL6,AKT1
2021,BCL6,STAT3
2022,BCL6,ATF4
2023,BCL6,ERN1
2024,BCL6,CDKN1A
2025,BCL6,IFITM1
2026,BCL6,CEBPB
2027,BCL6,IRF1
2028,BCL6,TLR3
2029,BCL6,IRF7
2030,BCL6,MMP9
2031,BCL6,DAXX
2032,BCL6,MAFF
2033,BCL6,DDIT3
2034,BCL6,NFKB1
2035,BCL6,SPATA2
2036,BCL6,IRF3
2037,BCL6,IL1B
2038,BCL6,RORC
2039,BCL6,TBX21
2040,BCL6,STAT6
2041,BCL6,GATA3
2042,BCL6,FOXP3
2043,BCL6,SP1
2044,BCL6,RFX5
2045,BCL6,GATA2
2046,BCL6,HMGB1
2047,BCL6,NFATC1
2048,BCL6,IFI16
2049,BCL6,FOXM1
2050,BCL6,CDKN2A
2051,BCL6,NFIL3
2052,BCL6,RAD21
2053,BCL6,SIRT1
2054,BCL6,CIITA
2055,BCL6,YY1
2056,BCL6,MEN1
2057,BCL6,RUNX3
2058,BCL6,PML
2059,BCL6,EPAS1
2060,BCL6,IRF5
2061,BCL6,TSC22D3
2062,BCL6,RELA
2063,BCL6,ZBTB7B
2064,BCL6,IRF2
2065,BCL6,SDC1
2066,BCL6,TNFRSF13C
2067,BCL6,CCR5
2068,BCL6,CR2
2069,BCL6,IL7R
2070,BCL6,CD24
2071,BCL6,TGFB3
2072,BCL6,CD27
2073,BCL6,CD80
2074,BCL6,FCER2
2075,BCL6,CCR7
2076,BCL6,SPN
2077,BCL6,CD70
2078,BCL6,FCRL4
2079,BCL6,NRSN1
2080,BCL6,SELL
2081,BCL6,ITGAM
2082,BMP6,TF
2083,BMP6,TFR2
2084,BMP6,HAMP
2085,BMP6,KLC2
2086,EI24,AIFM1
2087,EI24,EIF2AK2
2088,EI24,RPS27A
2089,EI24,AGK
2090,EI24,UBR5
2091,EI24,PCBP2
2092,EI24,SCAMP3
2093,EI24,ATG9A
2094,EI24,EPRS1
2095,EI24,NCLN
2096,EI24,PTPN11
2097,EI24,RMND5A
2098,EI24,GTF2H1
2099,EI24,MARVELD2
2100,APOL4,APOL5
2101,APOL4,APOL3
2102,APOL4,APOL1
2103,APOL4,APOL2
2104,APOL4,APOL6
2105,AMER1,PTBP1
2106,AMER1,RPL18
2107,AMER1,IL6
2108,AMER1,SERPIND1
2109,FADS1,FASN
2110,FADS1,SCD
2111,CLN6,TMEM41B
2112,CLN6,AKT1
2113,CLN6,RBFOX2
2114,CLN6,MTOR
2115,CLN6,SEC61A1
2116,CLN6,NES
2117,CLN6,RNF19A
2118,CLN6,GFAP
2119,CLN6,NGDN
2120,CLN6,LYAR
2121,CLN6,LARP7
2122,CLN6,ATP1A1
2123,CLN6,ATP1A3
2124,CLN6,NDUFA4
2125,CLN6,PTPN11
2126,CLN6,COX15
2127,CLN6,ATP1B1
2128,CLN6,VDAC3
2129,CLN6,ATP6V1H
2130,CLN6,VDAC2
2131,CLN6,VDAC1
